rate,f0,vowel,cents,engine,pitch_error_cents,inharmonic_db,envelope_rmse_db,formant_fit_residual_db,rms_gain_db,rms_modulation_db,peak,dc,max_step,F1_hz,F1_error_hz,F1_error_percent,F2_hz,F2_error_hz,F2_error_percent,F3_hz,F3_error_hz,F3_error_percent
48000,220,ah,-500,spectral,0.0006069734660529455,-53.171582715162415,8.101748590949649,6.3294636150742445,0.8194136089757196,0.8314605994647467,0.1733391284942627,4.1149635281827715e-05,0.017913818359375,734.0,4.0,0.5479452054794498,920.0,-170.0,-15.596330275229352,1901.0,-539.0,-22.090163934426233
48000,220,ah,500,legacy,-39.93657951129657,-12.51249999905282,10.934275213944913,1.4851534789730902,-0.8834602122501336,1.5955531171279635,0.15982592105865479,4.790044493145413e-06,0.023860931396484375,954.9999999999999,224.9999999999999,30.82191780821917,1470.0,380.0,34.86238532110091,3299.0,859.0,35.20491803278689
48000,220,ah,500,synchronous,-0.0006337720674340683,-52.84944413975598,2.855285416825244,2.770998104726213,-0.9320820822693654,0.23899910668977026,0.13027620315551758,3.138343493143717e-05,0.015689492225646973,717.0,-13.0,-1.7808219178082174,1123.0,33.0,3.027522935779814,2443.0,3.0,0.12295081967212962
48000,220,ah,500,spectral,-0.0006441826691101026,-52.65138729625883,5.723333871462809,4.349655494947003,-2.8689714309505083,0.20237155007738222,0.160003662109375,2.12144727508227e-05,0.017913818359375,788.9999999999999,58.999999999999886,8.082191780821901,1276.0,186.0,17.064220183486235,3089.0,649.0,26.598360655737707
48000,220,ah,-700,legacy,76.69795947791397,-12.777684506123936,12.51772101011022,4.684331417955891,-0.8756394217407295,1.661262933594795,0.159820556640625,0.00010493812047772937,0.011955857276916504,483.99999999999994,-246.00000000000006,-33.69863013698631,730.0,-360.0,-33.02752293577982,1635.0,-805.0,-32.99180327868852
48000,220,ah,-700,synchronous,-0.0006725882691526186,-52.85792053964714,3.1306205640849045,3.0827110244665854,-0.624658988733864,0.5596289615838379,0.18917453289031982,3.76064164770974e-05,0.021672844886779785,701.0,-29.0,-3.9726027397260277,1109.0,19.0,1.7431192660550376,2440.0,0.0,0.0
48000,220,ah,-700,spectral,-0.0006197741624613209,-53.13987039798519,9.69019739702268,6.077394788233345,0.8816304190117323,0.38870219572292225,0.1679450273513794,-1.6357377171516417e-05,0.017913818359375,664.0,-66.0,-9.041095890410954,1086.0,-4.0,-0.3669724770642202,1675.0,-765.0,-31.352459016393443
48000,220,ah,700,legacy,-53.15103086171872,-7.722331450762672,15.450385881592524,6.017099221433032,-0.881491611540502,1.5365511596105885,0.159881591796875,3.69054161840015e-06,0.026755094528198242,1025.0,295.0,40.41095890410959,1656.0,566.0,51.926605504587165,3816.0,1376.0,56.39344262295083
48000,220,ah,700,synchronous,0.0004904166029785645,-52.83176400329893,2.7068184398419652,2.6705284529575124,-0.18322181773369015,0.3782322614059995,0.12477743625640869,2.8894862367047202e-05,0.014251470565795898,734.0,4.0,0.5479452054794498,1070.0,-20.0,-1.834862385321101,2431.0,-9.0,-0.36885245901638886
48000,220,ah,700,spectral,0.0005851477891898841,-52.227903067068425,8.140027022296909,4.540595158765882,-3.8142461660929285,0.39291336089696544,0.160003662109375,7.549313207467397e-06,0.017913818359375,818.9999999999999,88.99999999999989,12.191780821917785,1166.0,76.0,6.972477064220173,3509.0,1069.0,43.81147540983608
48000,220,ah,-1200,legacy,150.63390620091292,-7.711315779713245,18.57168607169804,12.262026770024303,-0.8801283084326733,2.480484536056058,0.15992677211761475,1.7383032374911837e-07,0.008947968482971191,345.5,-384.5,-52.671232876712324,553.0,-537.0,-49.26605504587156,1295.0,-1145.0,-46.92622950819673
48000,220,ah,-1200,synchronous,0.002825212087653621,-53.0668336773268,3.2227204307452633,3.2013590165293966,-0.6087583518179276,1.4776202766899493,0.21822333335876465,1.0515252749125163e-07,0.024987459182739258,723.0,-7.0,-0.9589041095890427,1107.0,17.0,1.559633027522933,2437.0,-3.0,-0.12295081967212962
48000,220,ah,-1200,spectral,0.0029613595078943882,-52.48674666828553,12.128505448001373,5.362383991720517,-0.8121464254053565,0.7162495515346115,0.160003662109375,1.134599248568217e-07,0.017913818359375,531.0,-199.0,-27.260273972602743,933.0,-157.0,-14.40366972477064,1298.0,-1142.0,-46.803278688524586
48000,220,ah,1200,legacy,-80.53767212700286,-2.404591480350186,34.53566221290087,29.411532593451433,-0.8726938408233011,0.13819284455444658,0.15994048118591309,2.109756072362264e-08,0.0356595516204834,1282.0,552.0,75.61643835616438,1469.0,379.0,34.77064220183485,3473.0,1033.0,42.3360655737705
48000,220,ah,1200,synchronous,5.880155016968695e-05,-52.7446199533481,0.259714460709718,0.2597144607097201,-2.9551561504964226,0.15915091768230727,0.09475302696228027,2.688169479370117e-07,0.009273767471313477,730.0,0.0,0.0,1090.0,0.0,0.0,2440.0,0.0,0.0
48000,220,ah,1200,spectral,6.557869751068012e-05,-50.19847746546836,12.052063744484334,8.13711440367723,-6.226513866586089,0.2237667156300417,0.160003662109375,-9.49121183819241e-09,0.017913818359375,671.9999999999999,-58.000000000000114,-7.945205479452067,1539.0,449.0,41.19266055045871,3789.0,1349.0,55.286885245901644
48000,220,ee,0,legacy,-0.0016905435764151728,-53.38359356233912,0.08527785694322874,0.08527785694322947,0.0,0.2920956693830927,0.160003662109375,-7.62939453125e-08,0.00732421875,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,220,ee,0,synchronous,-0.0016905435764151728,-53.38359356233912,0.08527785694322874,0.08527785694322947,0.0,0.2920956693830927,0.160003662109375,-7.62939453125e-08,0.00732421875,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,220,ee,0,spectral,-0.0016905435764151728,-53.38359356233912,0.08527785694322874,0.08527785694322947,0.0,0.2920956693830927,0.160003662109375,-7.62939453125e-08,0.00732421875,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,220,ee,-0.1,legacy,-0.0017130484467497904,-53.40392072401292,0.16454487487932645,0.15776646914105394,-0.0009394709551194956,0.2851950824861287,0.159981369972229,-3.5811836520830792e-06,0.007315158843994141,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,-0.1,synchronous,-0.0017298956450242607,-53.34106021571863,0.1604450335718353,0.1547101504770662,-0.0016835952374342023,0.21084803842964736,0.1600024700164795,-9.114816784858703e-06,0.007322430610656738,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,-0.1,spectral,-0.0017279918465595591,-53.39044043884125,0.24415570457325372,0.24361508876910434,-0.003296690843029864,0.2858843188244822,0.16366219520568848,-3.5396342476209003e-06,0.007409811019897461,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,220,ee,0.1,legacy,-0.0016027279725848876,-53.37989690567941,0.16297565996853902,0.1586834708474343,-0.0011958845940433006,0.3061876211568635,0.1599818468093872,3.825496468279097e-06,0.007315993309020996,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,0.1,synchronous,-0.0015866130772112044,-53.32489271774537,0.16552135638602455,0.16058195697114042,-0.000270380657587183,0.22633930508855682,0.1599665880203247,9.025774068302578e-06,0.007322549819946289,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,0.1,spectral,-0.001587443361722626,-53.361195810110395,0.1598043695857648,0.15743133700720724,-0.0035785271978175494,0.30555172527301533,0.16220808029174805,3.867526021268632e-06,0.007374167442321777,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,220,ee,-1,legacy,0.0029608548772088873,-53.35224691714028,0.1797644149530698,0.14887211401001668,-0.00957760591539189,0.2972984881455356,0.15994560718536377,-2.505177425013648e-05,0.0073163509368896484,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,-1,synchronous,0.001293901447610405,-53.30239177473403,0.15632425985437615,0.1309413530785362,-0.00587291325210062,0.34197931866714243,0.1600346565246582,-7.567486415306727e-05,0.007310152053833008,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,-1,spectral,0.001294736878194023,-53.41972045758857,0.2987090895373806,0.26893991329008365,-0.03226901773815045,0.28396517666332893,0.16250598430633545,-2.617999083466e-05,0.007351040840148926,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3006.0,-4.0,-0.1328903654485014
48000,220,ee,1,legacy,-0.0008630877848209527,-52.897182599465026,0.1410898946550511,0.1410898946550503,-0.009179301568478817,0.3291933564784961,0.15992069244384766,7.312155018250148e-05,0.007324099540710449,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,220,ee,1,synchronous,0.000811108086931954,-52.85330711899587,0.17437646811441848,0.17414221104500602,0.0020458085282675444,0.3272062291808783,0.15994703769683838,6.185001797146267e-05,0.00732731819152832,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,220,ee,1,spectral,0.0008109130894546696,-52.95395882948503,0.25264838072453877,0.24153605577986512,-0.03220113137085992,0.33940484497897616,0.16118812561035156,7.155758639176687e-05,0.00732421875,267.0,-3.0,-1.1111111111111072,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,-5,legacy,0.044016576826037296,-52.94128445606576,0.35020616142969435,0.17563469295617662,-0.2630400488024104,0.76847233416777,0.1599031686782837,0.00024125819404919942,0.007270693778991699,270.0,0.0,0.0,2280.0,-10.0,-0.4366812227074246,2997.0,-13.0,-0.4318936877076407
48000,220,ee,-5,synchronous,0.00012572078978019094,-52.858165908482476,0.29426775368059377,0.21555579664603625,-0.005308241704945449,0.3569508013176536,0.16022777557373047,6.358627643850114e-05,0.007273316383361816,270.0,0.0,0.0,2283.0,-7.0,-0.30567685589519833,3003.0,-7.0,-0.23255813953488857
48000,220,ee,-5,spectral,0.00012732870782358684,-52.9512184866898,0.3025165309567224,0.2754912017092326,-0.16340610272535144,0.35474624942749333,0.160003662109375,0.0002210395038127899,0.00732421875,267.0,-3.0,-1.1111111111111072,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,220,ee,5,legacy,-0.043267933233262716,-53.39779229474728,0.22338780443495365,0.16784439673663212,-0.26271032456426113,0.7022112104369063,0.15992581844329834,-1.674020042022069e-05,0.007322788238525391,273.0,3.0,1.1111111111111072,2293.0,3.0,0.13100436681223737,3017.0,7.0,0.23255813953488857
48000,220,ee,5,synchronous,0.00026748519544515553,-53.30751863722527,0.35453233171652626,0.34135083390184817,0.01212717341067213,0.3227182162078401,0.15975236892700195,-0.00025820787168211407,0.007341861724853516,270.0,0.0,0.0,2293.0,3.0,0.13100436681223737,3013.0,3.0,0.09966777408638716
48000,220,ee,5,spectral,0.0002695080263467371,-53.41092730124811,0.31606389695560405,0.1955669218716579,-0.16348145044527246,0.32015894494336344,0.160003662109375,3.938359104924732e-05,0.00732421875,267.0,-3.0,-1.1111111111111072,2297.0,7.0,0.30567685589519833,3020.0,10.0,0.33222591362125353
48000,220,ee,-10,legacy,0.20539086484519287,-53.47404512843072,0.7149814502547063,0.38588127079445816,-1.0410607722031673,2.0434835084269425,0.15985620021820068,6.908335619502597e-06,0.007245898246765137,273.0,3.0,1.1111111111111072,2270.0,-20.0,-0.8733624454148492,2987.0,-23.0,-0.7641196013289053
48000,220,ee,-10,synchronous,0.001717226458971118,-53.28837961850623,0.5410450620170673,0.4241688905425004,-0.02756234660538441,0.333390152009512,0.16046321392059326,0.00010274063381883834,0.007260560989379883,270.0,0.0,0.0,2280.0,-10.0,-0.4366812227074246,2997.0,-13.0,-0.4318936877076407
48000,220,ee,-10,spectral,0.0017367891344243762,-53.39503070096322,0.4807571415139828,0.25972774157939016,-0.3156816627057873,0.3137713967378187,0.160003662109375,1.6860225134425694e-05,0.00732421875,267.0,-3.0,-1.1111111111111072,2277.0,-13.0,-0.5676855895196509,2997.0,-13.0,-0.4318936877076407
48000,220,ee,10,legacy,-0.203115452512696,-53.40327652594379,0.5004856349614424,0.390659534639059,-1.0510386180898224,2.0820418284946616,0.15991008281707764,-0.00019360581619871987,0.007329463958740234,274.0,4.0,1.4814814814814836,2297.0,7.0,0.30567685589519833,3023.0,13.0,0.4318936877076407
48000,220,ee,10,synchronous,0.0016056954519985678,-53.266565788868725,0.5986072053896704,0.5507026622352985,0.023831759848307432,0.28953013629388946,0.15953612327575684,1.7285098632176717e-05,0.007354140281677246,270.0,0.0,0.0,2297.0,7.0,0.30567685589519833,3017.0,7.0,0.23255813953488857
48000,220,ee,10,spectral,0.0016072881748296069,-53.36655173135492,0.37573009838676247,0.29530664399571094,-0.31880088782889787,0.303121343754053,0.160003662109375,-0.00021233750300274956,0.00732421875,267.0,-3.0,-1.1111111111111072,2293.0,3.0,0.13100436681223737,3020.0,10.0,0.33222591362125353
48000,220,ee,-25,legacy,4.205328321117041,-48.53445029071893,3.232376949486614,2.5749942528281213,-5.083300290387427,8.003835611502486,0.15951716899871826,-0.00011706692890988455,0.007171273231506348,300.0,30.0,11.111111111111116,2230.0,-60.0,-2.6200873362445365,2940.0,-70.0,-2.3255813953488413
48000,220,ee,-25,synchronous,0.0011337688421348112,-52.85028308791114,1.136518690235783,0.9085564058490955,-0.06193353985375918,0.3841866245538136,0.1611320972442627,-6.03170030646854e-05,0.00731503963470459,267.0,-3.0,-1.1111111111111072,2263.0,-27.0,-1.1790393013100475,2987.0,-23.0,-0.7641196013289053
48000,220,ee,-25,spectral,0.0011326853976148037,-52.96044985098674,0.7199782522144745,0.36562280782391937,-0.6580809879299756,0.3889121531606612,0.160003662109375,-4.428191317452325e-05,0.00732421875,267.0,-3.0,-1.1111111111111072,2270.0,-20.0,-0.8733624454148492,2983.0,-27.0,-0.8970099667774067
48000,220,ee,25,legacy,-4.331484448263327,-49.00084413334391,2.8327558866688873,2.6552026839925014,-5.145121585043317,7.793602933528487,0.15968167781829834,0.00018775611288017696,0.007387399673461914,310.0,40.0,14.814814814814813,2294.0,4.0,0.17467248908296096,3023.0,13.0,0.4318936877076407
48000,220,ee,25,synchronous,0.00024904945995795263,-53.30140523377622,1.1386221872896243,0.9318647581340118,0.050761094502909915,0.3017924546967522,0.15897130966186523,-2.2651441395282745e-05,0.007309436798095703,270.0,0.0,0.0,2313.0,23.0,1.0043668122270644,3033.0,23.0,0.7641196013288942
48000,220,ee,25,spectral,0.0002574820534524473,-53.394003613719995,0.9789342848311317,0.47355164260709326,-0.6686031173506102,0.3026499244714584,0.160003662109375,6.453334043423335e-05,0.00732421875,273.0,3.0,1.1111111111111072,2313.0,23.0,1.0043668122270644,3043.0,33.0,1.09634551495017
48000,220,ee,-50,legacy,2.379435750998811,-52.71689193117119,2.4330871962031195,0.9787053504512537,-2.4039637299782943,9.147638777385232,0.1598660945892334,-7.62730629907714e-05,0.007077574729919434,273.0,3.0,1.1111111111111072,2213.0,-77.0,-3.3624454148471594,2913.0,-97.0,-3.222591362126248
48000,220,ee,-50,synchronous,-0.0016580623767236899,-53.29780633314083,1.6948289469678177,1.2156581414741827,-0.1302210202924829,0.4429489762046707,0.1623157262802124,-0.00013272226684623296,0.007398843765258789,266.0,-4.0,-1.4814814814814836,2247.0,-43.0,-1.8777292576419247,3057.0,47.0,1.561461794019925
48000,220,ee,-50,spectral,-0.001624935483113276,-53.4415977433244,1.4015499407074106,0.7609737379706679,-0.830071445327052,0.4408094472936014,0.160003662109375,-1.0886345472600724e-05,0.00732421875,270.0,0.0,0.0,2247.0,-43.0,-1.8777292576419247,2950.0,-60.0,-1.9933554817275767
48000,220,ee,50,legacy,-1.9710352709752386,-53.35092139616569,2.1698046330158527,0.8707503953072309,-2.365870514866959,9.20418219182168,0.1598888635635376,-4.5315921306610106e-05,0.0074852705001831055,290.0,20.0,7.407407407407418,2347.0,57.0,2.48908296943231,3087.0,77.0,2.55813953488373
48000,220,ee,50,synchronous,0.0015973788864088194,-53.303075229774805,1.6911818235877145,1.1892377382264607,0.0890558748385538,0.2801631721485692,0.158172607421875,7.902146213584476e-05,0.0071218013763427734,273.0,3.0,1.1111111111111072,2333.0,43.0,1.8777292576419136,3050.0,40.0,1.3289036544850585
48000,220,ee,50,spectral,0.0015577175903892454,-53.37025594905825,1.7402142906622087,0.7845305486334083,-0.833634243814326,0.29576344799864535,0.160003662109375,-5.8437399566173554e-05,0.00732421875,277.0,7.0,2.592592592592591,2337.0,47.0,2.0524017467248967,3070.0,60.0,1.9933554817275656
48000,220,ee,-100,legacy,11.100519729371744,-49.24279424291072,4.691506992484279,3.2180572971731443,-2.0278502081194474,9.175605819908416,0.15982294082641602,-3.039744993050893e-05,0.0068590641021728516,273.0,3.0,1.1111111111111072,2153.0,-137.0,-5.982532751091707,2837.0,-173.0,-5.747508305647841
48000,220,ee,-100,synchronous,0.00021940242516460616,-52.86525117968546,1.7172262971549668,1.3025941847116562,-0.26605608813480336,0.3742123392184737,0.1646592617034912,-1.855004992749956e-05,0.007508039474487305,260.0,-10.0,-3.703703703703709,2347.0,57.0,2.48908296943231,3030.0,20.0,0.6644518272425293
48000,220,ee,-100,spectral,0.00027853934890037475,-52.97642030983759,2.466504544794678,1.3885637125018255,-0.16054887960423692,0.34705655403629,0.16478955745697021,-0.0002100466067592303,0.00732421875,257.0,-13.0,-4.814814814814817,2200.0,-90.0,-3.9301310043668103,2934.0,-76.0,-2.5249169435215935
48000,220,ee,100,legacy,-9.808096151434045,-49.377913055795695,3.7085565801439304,1.4985132386496178,-2.268890246377702,8.930242599916395,0.1599482297897339,9.362087895472845e-05,0.007713794708251953,307.5,37.5,13.888888888888884,2407.0,117.0,5.109170305676858,3170.0,160.0,5.31561461794019
48000,220,ee,100,synchronous,0.0004746313546303086,-53.32630374765145,1.7678313623509605,1.2288644153368873,0.1472709362643514,0.35783145636815233,0.15719544887542725,5.16821112897661e-06,0.006996273994445801,280.0,10.0,3.703703703703698,2234.0,-56.0,-2.4454148471615755,2993.0,-17.0,-0.5647840531561421
48000,220,ee,100,spectral,0.0004782744245354767,-53.33543297181643,2.3915993498553165,1.398496068745676,-0.34714338336515155,0.35663697939924555,0.160003662109375,0.00011544737964868545,0.00732421875,277.0,7.0,2.592592592592591,2290.0,0.0,0.0,3143.0,133.0,4.418604651162794
48000,220,ee,-200,legacy,19.25395473019607,-38.5425705058305,6.371208790702525,1.4548148100577425,-2.7705372659423655,9.107677462835088,0.15969979763031006,-6.205841898918152e-05,0.006506085395812988,253.0,-17.0,-6.296296296296299,2027.0,-263.0,-11.484716157205243,2670.0,-340.0,-11.29568106312292
48000,220,ee,-200,synchronous,0.0017142896473399069,-53.2486180974072,1.6320405226089798,1.2327857918681349,-0.5899935041107981,0.26711103440808687,0.16947591304779053,-0.0001684668411811193,0.007721424102783203,260.0,-10.0,-3.703703703703709,2247.0,-43.0,-1.8777292576419247,3033.0,23.0,0.7641196013288942
48000,220,ee,-200,spectral,0.001714538324223929,-53.43586907737938,3.6081216248857544,2.375355893540497,-0.13303088882786912,0.2195695715043376,0.1699047088623047,4.178767816887961e-05,0.007679343223571777,247.0,-23.0,-8.518518518518514,2237.0,-53.0,-2.3144104803493493,2820.0,-190.0,-6.312292358803983
48000,220,ee,200,legacy,-17.31223616292717,-36.0305083869899,6.9126387543443535,1.7142121932736527,-2.3516913442142555,8.467730286678744,0.15991544723510742,-0.00010672958774699105,0.00816965103149414,127.5,-142.5,-52.77777777777778,2550.0,260.0,11.353711790393017,3353.0,343.0,11.395348837209296
48000,220,ee,200,synchronous,0.0015361261308914054,-53.30526629001214,1.4689892680813355,1.1443736395670707,0.13469562102360516,0.12984589249634948,0.15626215934753418,7.213381429513296e-05,0.007340192794799805,287.0,17.0,6.296296296296289,2307.0,17.0,0.7423580786026118,3053.0,43.0,1.4285714285714235
48000,220,ee,200,spectral,0.0015185823762298145,-53.20127022662306,3.9283037927974402,2.2308834980336862,-0.7457387274354612,0.13638901677952187,0.160003662109375,-9.868652870257695e-05,0.0076978206634521484,290.0,20.0,7.407407407407418,2387.0,97.0,4.235807860262009,3133.0,123.0,4.086378737541518
48000,220,ee,-300,legacy,29.485699289306204,-33.87532790580062,8.527738077202404,1.4392385997272246,-2.619408596832486,8.764372865423745,0.1598876714706421,1.081368989414639e-07,0.00612640380859375,240.0,-30.0,-11.111111111111116,1913.0,-377.0,-16.462882096069865,2523.0,-487.0,-16.17940199335548
48000,220,ee,-300,synchronous,0.0015417964467804373,-53.22355379985564,1.205605994464357,1.0258502367623796,-0.8859618921539856,0.6158243581701308,0.1744450330734253,9.823673301272923e-07,0.007955312728881836,260.0,-10.0,-3.703703703703709,2290.0,0.0,0.0,3043.0,33.0,1.09634551495017
48000,220,ee,-300,spectral,0.0015734165997464402,-53.400629720473475,4.581761008740557,3.4154363176561326,-0.03680996226083649,0.4793319924366452,0.17825806140899658,1.0210565394825405e-06,0.008575677871704102,240.0,-30.0,-11.111111111111116,2133.0,-157.0,-6.855895196506545,2700.0,-310.0,-10.299003322259138
48000,220,ee,300,legacy,-25.217791277459952,-28.475040491607828,9.2989845119129,1.3880320948977465,-2.561418017550423,8.016303415269425,0.159912109375,5.494929022259183e-05,0.008646726608276367,345.0,75.0,27.777777777777768,2703.0,413.0,18.03493449781659,3554.0,544.0,18.073089700996682
48000,220,ee,300,synchronous,0.0009583709844600771,-53.30883829212256,1.686032915769606,1.1141179014423492,-0.07567380137407426,0.3289792786628551,0.15130209922790527,2.081674834092458e-05,0.0070416927337646484,300.0,30.0,11.111111111111116,2244.0,-46.0,-2.008733624454151,3037.0,27.0,0.8970099667774178
48000,220,ee,300,spectral,0.000995752434691335,-53.058822625652454,4.0565356102743415,2.945421811009362,-0.9273773938388351,0.3223441140387847,0.160003662109375,1.696450842751397e-05,0.00732421875,300.0,30.0,11.111111111111116,2466.0,176.0,7.68558951965066,3273.0,263.0,8.737541528239202
48000,220,ee,-500,legacy,51.9078720924983,-11.090337101992995,12.539615844949434,1.469889046497608,-2.6284916265305833,7.984655320195993,0.15989065170288086,-0.0001103673130273819,0.0054836273193359375,211.5,-58.5,-21.666666666666668,1703.0,-587.0,-25.63318777292577,2247.0,-763.0,-25.34883720930232
48000,220,ee,-500,synchronous,0.0006176032102502156,-52.89344743539878,1.8756388259100747,1.469560173692597,-1.1814925071004743,0.7261693238362352,0.1848597526550293,1.1224937107827929e-05,0.008429169654846191,263.0,-7.0,-2.592592592592591,2240.0,-50.0,-2.183406113537123,3043.0,33.0,1.09634551495017
48000,220,ee,-500,spectral,0.0006111545297003499,-52.81617561457661,6.38630053307038,4.112635056471588,-0.6962077724794041,0.6113988783405515,0.16876208782196045,0.00012568027195003297,0.008272767066955566,223.0,-47.0,-17.407407407407405,2203.0,-87.0,-3.799126637554584,2577.0,-433.0,-14.385382059800666
48000,220,ee,500,legacy,-39.93655662441995,-5.221972729207116,13.779751351912333,1.3745019506348097,-2.5165471058925135,5.407852910675041,0.159795880317688,2.585013293557697e-05,0.009713172912597656,388.0,118.0,43.70370370370371,3033.0,743.0,32.44541484716157,3987.0,977.0,32.458471760797345
48000,220,ee,500,synchronous,-0.0006570079398299615,-52.807869502955846,1.7993254248261836,1.078062581321943,-1.2059846221696289,0.2092981343301646,0.13346457481384277,-9.893850319915348e-05,0.007379651069641113,330.0,60.0,22.222222222222232,2243.0,-47.0,-2.0524017467248856,3050.0,40.0,1.3289036544850585
48000,220,ee,500,spectral,-0.0006413395193331821,-52.39239045210091,5.654388410750926,4.391175079205366,-0.9294050652087231,0.17569431286151252,0.160003662109375,-2.8315186500549317e-05,0.00732421875,323.0,53.0,19.62962962962962,2470.0,180.0,7.860262008733621,3347.0,337.0,11.196013289036543
48000,220,ee,-700,legacy,76.69809575678242,-5.439194545591748,16.332057240831876,1.8788189319447857,-2.525807662133712,5.084451840323326,0.15986347198486328,-1.4767406715287103e-05,0.004863142967224121,183.0,-87.0,-32.22222222222222,1517.0,-773.0,-33.75545851528384,2000.0,-1010.0,-33.5548172757475
48000,220,ee,-700,synchronous,-0.000659628653093565,-52.812884388014474,1.3814730387677472,1.218305088703713,-1.1657758110248693,0.4424963295846787,0.19584059715270996,-2.097443574004703e-05,0.008929967880249023,257.0,-13.0,-4.814814814814817,2267.0,-23.0,-1.0043668122270755,3030.0,20.0,0.6644518272425293
48000,220,ee,-700,spectral,-0.0006598782713575442,-52.7105008301426,10.455113689668098,5.596831748225494,-0.6443750581366746,0.28213753276485726,0.17116069793701172,3.268048995070987e-05,0.00732421875,202.0,-68.0,-25.185185185185187,1853.0,-437.0,-19.08296943231441,2410.0,-600.0,-19.933554817275745
48000,220,ee,700,legacy,-53.15102347408176,-0.333706882079,19.981494690902025,5.882576277550594,-2.513480600001543,4.95585879391516,0.15993785858154297,-1.7768761350048913e-05,0.010879993438720703,486.0,216.0,80.0,3359.0,1069.0,46.681222707423586,4394.0,1384.0,45.98006644518273
48000,220,ee,700,synchronous,0.0005745121256319459,-52.771636225134266,2.0410503616566618,1.0238435143457487,-3.5601369464033557,0.17620931920440938,0.10495996475219727,4.7035937507947284e-05,0.007089138031005859,266.0,-4.0,-1.4814814814814836,2220.0,-70.0,-3.056768558951961,3050.0,40.0,1.3289036544850585
48000,220,ee,700,spectral,0.0005917248492882183,-51.89555291919351,10.065239998273887,4.26478034746322,-1.3087355460354244,0.17422579409877192,0.160003662109375,0.0001121252609623803,0.00732421875,352.0,82.0,30.37037037037038,2733.0,443.0,19.344978165938876,4451.0,1441.0,47.87375415282391
48000,220,ee,-1200,legacy,150.6338255655255,-0.36168016655536117,22.368597858039973,9.226104822092434,-2.5151511298524625,5.290985453749761,0.15984594821929932,-1.304224133491516e-07,0.003632664680480957,172.0,-98.0,-36.29629629629629,1133.0,-1157.0,-50.5240174672489,1497.0,-1513.0,-50.265780730897006
48000,220,ee,-1200,synchronous,0.002838431412205453,-53.23641708395054,1.5545457679063293,1.364035553532171,-1.1257800407923844,1.1726633442860108,0.22615039348602295,-1.0890265305836996e-07,0.010282635688781738,277.0,7.0,2.592592592592591,2260.0,-30.0,-1.3100436681222738,3037.0,27.0,0.8970099667774178
48000,220,ee,-1200,spectral,0.002981906534685487,-52.885017610402585,17.09773852618878,4.865061566243065,-0.7785398911764254,0.805965436151088,0.1720360517501831,1.019156641430325e-07,0.00732421875,156.0,-114.0,-42.22222222222223,1163.0,-1127.0,-49.21397379912664,1927.0,-1083.0,-35.98006644518272
48000,220,ee,1200,legacy,-80.53767152898457,-0.02606196833529344,32.894437734092605,27.0503443370697,-2.5141966976843304,0.04071997597277667,0.15940427780151367,-3.6135315895080565e-09,0.014515280723571777,121.5,-148.5,-55.00000000000001,3243.0,953.0,41.615720524017476,4404.0,1394.0,46.31229235880399
48000,220,ee,1200,synchronous,5.776915247353635e-05,-52.787723414920265,0.1494940283432938,0.14410026313094515,-10.8739458817121,0.1703827761480521,0.0544285774230957,-1.6262133916219077e-07,0.005993366241455078,273.0,3.0,1.1111111111111072,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,220,ee,1200,spectral,5.574770097623434e-05,-50.600835276137666,13.826266880378698,3.7522600215531643,-2.9298355170496837,0.19113318635919693,0.160003662109375,-2.2935370604197183e-08,0.00732421875,415.0,145.0,53.703703703703695,2769.0,479.0,20.91703056768559,4694.0,1684.0,55.9468438538206
